,MAIN_ID,RA_s,DEC_s,DISTANCE_RESULT,OTYPE,RV_VALUE,Z_VALUE,SCRIPT_NUMBER_ID
0,SDSSCGA 2063,11 20 10.7,-00 16 13,0.0,Compact_Gr_G,7400.0,0.024996,1
1,MGC 96268,11 20 11.57,-00 16 05.6,15.001958,Galaxy,,,1
2,IRAS 11176-0000,11 20 10.2,-00 16 27,15.853533,FarIR,,,1
3,2MASX J11201070-0016318,11 20 10.662,-00 16 31.80,18.812347,HIIG,11775.0,0.04008,1
4,MGC 19256,11 20 09.48,-00 16 29.2,24.44018,Star,,,1
5,LEDA 1147634,11 20 12.144,-00 15 59.31,25.62153,Galaxy,11657.0,0.03967,1
6,MLCG 0813,11 20 12.543,-00 16 14.36,27.672634,Compact_Gr_G,11752.0,0.04,1
7,SDSS J112011.10-001518.1,11 20 11.102,-00 15 18.16,55.17276,Galaxy,233767.0,1.84274,1
8,LEDA 1147543,11 20 14.8140,-00 16 12.016,61.718014,Galaxy,11836.0,0.04029,1
9,SDSS J112005.36-001607.2,11 20 05.362,-00 16 07.27,80.27388,Galaxy,,,1
10,2MASS J11200536-0016073,11 20 05.36,-00 16 07.3,80.30167,Star,114.0,0.00038,1
11,MGC 19259,11 20 17.4096,-00 16 37.286,103.53201,Star,,,1
12,MGC 19236,11 20 04.9242,-00 15 11.833,106.052505,Star,,,1
